Command,Chromosome,Sample_Size,Time_Taken,Memory_Used_MB,Input_file_size
random_access,2,25,0:00.08,56516,15775588
compress,2,25,0:07.34,417168,298387041
decompress,2,25,0:04.86,581028,15775588
random_access,2,25,0:00.08,56608,15775588
random_access,2,25,0:00.08,56716,15775588
random_access,2,25,0:00.08,56684,15775588
compress,2,50,0:11.47,444828,576469648
decompress,2,50,0:07.42,690400,21353221
random_access,2,50,0:00.08,56608,21353221
random_access,2,50,0:00.08,56584,21353221
random_access,2,50,0:00.08,56532,21353221
compress,2,50,0:11.69,460672,576469648
decompress,2,50,0:07.32,677572,21353221
random_access,2,50,0:00.08,56488,21353221
random_access,2,50,0:00.08,56684,21353221
random_access,2,50,0:00.08,56448,21353221
compress,2,50,0:11.80,460040,576469648
decompress,2,50,0:07.30,673052,21353221
random_access,2,50,0:00.08,56624,21353221
random_access,2,50,0:00.08,56584,21353221
random_access,2,50,0:00.08,56684,21353221
compress,2,100,0:19.91,498680,1118552090
decompress,2,100,0:10.75,746852,26627739
random_access,2,100,0:00.09,56712,26627739
random_access,2,100,0:00.09,56704,26627739
random_access,2,100,0:00.09,56640,26627739
compress,2,100,0:16.85,499796,1118552090
decompress,2,100,0:10.89,772712,26627739
random_access,2,100,0:00.09,56640,26627739
random_access,2,100,0:00.09,56616,26627739
random_access,2,100,0:00.09,56708,26627739
compress,2,100,0:19.96,513956,1118552090
decompress,2,100,0:10.71,749824,26627739
random_access,2,100,0:00.09,56760,26627739
random_access,2,100,0:00.09,56684,26627739
random_access,2,100,0:00.09,56700,26627739
compress,2,150,0:28.81,510448,1751843777
decompress,2,150,0:13.68,806996,31001534
random_access,2,150,0:00.09,56960,31001534
random_access,2,150,0:00.10,56924,31001534
random_access,2,150,0:00.10,56824,31001534
compress,2,150,0:26.87,509092,1751843777
decompress,2,150,0:14.04,821112,31001534
random_access,2,150,0:00.10,56816,31001534
random_access,2,150,0:00.09,56784,31001534
random_access,2,150,0:00.10,56856,31001534
compress,2,150,0:25.41,516796,1751843777
decompress,2,150,0:14.01,760368,31001534
random_access,2,150,0:00.09,56932,31001534
random_access,2,150,0:00.10,56952,31001534
random_access,2,150,0:00.10,56940,31001534
compress,2,200,0:35.28,514008,2452762447
decompress,2,200,0:17.33,796140,34562189
random_access,2,200,0:00.09,57556,34562189
random_access,2,200,0:00.10,57504,34562189
random_access,2,200,0:00.11,57700,34562189
compress,2,200,0:36.15,495440,2452762447
decompress,2,200,0:17.29,830260,34562189
random_access,2,200,0:00.10,57548,34562189
random_access,2,200,0:00.10,57488,34562189
random_access,2,200,0:00.10,57036,34562189
compress,2,200,0:31.82,505680,2452762447
decompress,2,200,0:17.13,803772,34562189
random_access,2,200,0:00.10,56708,34562189
random_access,2,200,0:00.10,57536,34562189
random_access,2,200,0:00.10,57708,34562189
compress,2,250,0:45.38,522672,3275634822
decompress,2,250,0:21.47,878472,38515298
random_access,2,250,0:00.11,57772,38515298
random_access,2,250,0:00.11,57780,38515298
random_access,2,250,0:00.10,57760,38515298
compress,2,250,0:40.44,520372,3275634822
decompress,2,250,0:21.44,884608,38515298
random_access,2,250,0:00.10,57688,38515298
random_access,2,250,0:00.11,57660,38515298
random_access,2,250,0:00.10,57612,38515298
compress,2,250,0:39.45,518852,3275634822
decompress,2,250,0:21.22,880732,38515298
random_access,2,250,0:00.11,57788,38515298
random_access,2,250,0:00.11,57684,38515298
random_access,2,250,0:00.11,57708,38515298
compress,2,500,1:46.31,524592,7891445907
decompress,2,500,0:41.23,965440,52183546
random_access,2,500,0:00.12,57960,52183546
random_access,2,500,0:00.13,58068,52183546
random_access,2,500,0:00.12,57896,52183546
compress,2,500,1:42.88,513876,7891445907
decompress,2,500,0:41.94,989264,52183546
random_access,2,500,0:00.11,57868,52183546
random_access,2,500,0:00.12,58048,52183546
random_access,2,500,0:00.11,58032,52183546
compress,2,500,1:41.45,515092,7891445907
decompress,2,500,0:41.60,954500,52183546
random_access,2,500,0:00.11,57924,52183546
random_access,2,500,0:00.12,58004,52183546
random_access,2,500,0:00.12,57908,52183546
compress,2,750,2:51.15,532880,13474041961
decompress,2,750,1:07.56,847964,63737159
random_access,2,750,0:00.07,39160,63737159
random_access,2,750,0:00.07,39120,63737159
random_access,2,750,0:00.07,39180,63737159
compress,2,750,2:51.63,552572,13474041961
decompress,2,750,1:06.89,865224,63737161
random_access,2,750,0:00.08,39196,63737161
random_access,2,750,0:00.07,39112,63737161
random_access,2,750,0:00.07,39184,63737161
compress,2,750,2:50.18,545304,13474041961
decompress,2,750,1:06.87,896688,63737161
random_access,2,750,0:00.08,39076,63737161
random_access,2,750,0:00.07,39280,63737161
random_access,2,750,0:00.07,39124,63737161
compress,2,1000,4:07.28,588120,19976200232
decompress,2,1000,1:30.83,918324,74597571
random_access,2,1000,0:00.09,40008,74597571
random_access,2,1000,0:00.08,39812,74597571
random_access,2,1000,0:00.07,39712,74597571
compress,2,1000,4:11.08,584752,19976200232
decompress,2,1000,1:30.75,905808,74597571
random_access,2,1000,0:00.09,40248,74597571
random_access,2,1000,0:00.08,39864,74597571
random_access,2,1000,0:00.07,39856,74597571
compress,2,1000,4:11.13,599816,19976200232
decompress,2,1000,1:30.50,912624,74597572
random_access,2,1000,0:00.09,40216,74597572
random_access,2,1000,0:00.08,39848,74597572
random_access,2,1000,0:00.07,39828,74597572
compress,2,1500,6:52.11,555484,35017241617
decompress,2,1500,2:38.84,934756,94072668
random_access,2,1500,0:00.09,39760,94072668
random_access,2,1500,0:00.10,40076,94072668
random_access,2,1500,0:00.08,39764,94072668
compress,2,1500,7:04.30,594856,35017241617
decompress,2,1500,2:38.43,944928,94072668
random_access,2,1500,0:00.09,39708,94072668
random_access,2,1500,0:00.09,40096,94072668
random_access,2,1500,0:00.09,39888,94072668
compress,2,1500,6:56.07,575628,35017241617
decompress,2,1500,2:37.80,898888,94072668
random_access,2,1500,0:00.08,39692,94072668
random_access,2,1500,0:00.09,40076,94072668
random_access,2,1500,0:00.08,39944,94072668
compress,2,2000,10:17.00,627892,52292674962
decompress,2,2000,3:48.90,1036744,112115310
random_access,2,2000,0:00.10,41536,112115310
random_access,2,2000,0:00.11,41944,112115310
random_access,2,2000,0:00.11,41604,112115310
compress,2,2000,10:16.20,621380,52292674962
decompress,2,2000,3:48.84,1005656,112115310
random_access,2,2000,0:00.10,41328,112115310
random_access,2,2000,0:00.11,42052,112115310
random_access,2,2000,0:00.11,41684,112115310
compress,2,2000,10:15.90,620328,52292674962
decompress,2,2000,3:49.20,1009748,112115310
random_access,2,2000,0:00.11,41472,112115310
random_access,2,2000,0:00.11,42004,112115310
random_access,2,2000,0:00.11,41716,112115310
compress,2,2500,13:44.97,637132,71571942987
decompress,2,2500,5:00.69,923240,130049900
random_access,2,2500,0:00.06,32720,130049900
random_access,2,2500,0:00.06,32608,130049900
random_access,2,2500,0:00.06,32896,130049900
compress,2,2500,14:00.94,617860,71571942987
decompress,2,2500,5:00.09,928240,130049900
random_access,2,2500,0:00.06,32700,130049900
random_access,2,2500,0:00.07,32608,130049900
random_access,2,2500,0:00.06,32908,130049900
compress,2,2500,13:31.56,628232,71571942987
decompress,2,2500,5:02.24,967676,130049900
random_access,2,2500,0:00.06,32604,130049900
random_access,2,2500,0:00.06,32720,130049900
random_access,2,2500,0:00.07,33040,130049900
compress,1,1,0:02.45,155380,59290302
decompress,1,1,0:01.74,394252,4592098
random_access,1,1,0:00.06,52044,4592098
random_access,1,1,0:00.06,55524,4592098
random_access,1,1,0:00.05,52100,4592098
compress,1,1,0:02.28,147884,59290302
decompress,1,1,0:01.38,395496,4592097
random_access,1,1,0:00.05,52256,4592097
random_access,1,1,0:00.07,55580,4592097
random_access,1,1,0:00.05,52212,4592097
compress,1,1,0:02.32,144672,59290302
decompress,1,1,0:01.37,351916,4592097
random_access,1,1,0:00.06,52128,4592097
random_access,1,1,0:00.05,55608,4592097
random_access,1,1,0:00.05,52244,4592097
compress,1,2,0:03.09,179996,83532764
decompress,1,2,0:01.94,430220,6569822
random_access,1,2,0:00.06,54136,6569822
random_access,1,2,0:00.06,54104,6569822
random_access,1,2,0:00.06,54116,6569822
compress,1,2,0:02.97,176492,83532764
decompress,1,2,0:01.96,411360,6569822
random_access,1,2,0:00.06,54176,6569822
random_access,1,2,0:00.06,54120,6569822
random_access,1,2,0:00.07,54180,6569822
compress,1,2,0:02.99,169156,83532764
decompress,1,2,0:01.95,423564,6569822
random_access,1,2,0:00.06,54164,6569822
random_access,1,2,0:00.06,54196,6569822
random_access,1,2,0:00.06,54080,6569822
compress,1,5,0:03.56,198444,103779060
decompress,1,5,0:02.31,456780,7963293
random_access,1,5,0:00.08,53304,7963293
random_access,1,5,0:00.06,53380,7963293
random_access,1,5,0:00.07,53428,7963293
compress,1,5,0:03.39,216540,103779060
decompress,1,5,0:02.25,449956,7963294
random_access,1,5,0:00.08,53432,7963294
random_access,1,5,0:00.06,53232,7963294
random_access,1,5,0:00.07,53472,7963294
compress,1,5,0:03.37,214700,103779060
decompress,1,5,0:02.32,430088,7963294
random_access,1,5,0:00.07,53248,7963294
random_access,1,5,0:00.06,53236,7963294
random_access,1,5,0:00.07,53480,7963294
compress,1,10,0:05.00,261976,163590812
decompress,1,10,0:03.27,497160,11197890
random_access,1,10,0:00.07,55996,11197890
random_access,1,10,0:00.07,55964,11197890
random_access,1,10,0:00.07,55968,11197890
compress,1,10,0:05.03,244532,163590812
decompress,1,10,0:03.30,524284,11197890
random_access,1,10,0:00.07,55816,11197890
random_access,1,10,0:00.08,56016,11197890
random_access,1,10,0:00.10,55972,11197890
compress,1,10,0:04.80,235592,163590812
decompress,1,10,0:03.25,512328,11197890
random_access,1,10,0:00.07,56028,11197890
random_access,1,10,0:00.08,55944,11197890
random_access,1,10,0:00.07,55880,11197890
compress,1,15,0:05.42,337008,184693911
decompress,1,15,0:03.45,519028,11661104
random_access,1,15,0:00.07,55888,11661104
random_access,1,15,0:00.09,55968,11661104
random_access,1,15,0:00.08,55988,11661104
compress,1,15,0:05.48,329372,184693911
decompress,1,15,0:03.31,514536,11661104
random_access,1,15,0:00.07,55904,11661104
random_access,1,15,0:00.08,55832,11661104
random_access,1,15,0:00.07,55892,11661104
compress,1,15,0:05.07,268828,184693911
decompress,1,15,0:03.42,505492,11661104
random_access,1,15,0:00.08,55832,11661104
random_access,1,15,0:00.07,55868,11661104
random_access,1,15,0:00.07,55740,11661104
compress,1,25,0:07.37,403528,301876231
decompress,1,25,0:05.05,594800,15808934
random_access,1,25,0:00.07,56688,15808934
random_access,1,25,0:00.08,56624,15808934
random_access,1,25,0:00.08,56660,15808934
compress,1,25,0:07.60,416916,301876231
decompress,1,25,0:04.88,584048,15808934
random_access,1,25,0:00.08,56688,15808934
random_access,1,25,0:00.07,56604,15808934
random_access,1,25,0:00.09,56692,15808934
compress,1,25,0:07.97,400076,301876231
decompress,1,25,0:04.93,579824,15808934
random_access,1,25,0:00.07,56732,15808934
random_access,1,25,0:00.07,56680,15808934
random_access,1,25,0:00.07,56480,15808934
compress,1,50,0:11.08,440184,539459729
decompress,1,50,0:06.69,645280,20042236
random_access,1,50,0:00.09,56444,20042236
random_access,1,50,0:00.08,56504,20042236
random_access,1,50,0:00.08,56368,20042236
compress,1,50,0:11.22,418816,539459729
decompress,1,50,0:06.93,650736,20042236
random_access,1,50,0:00.08,56444,20042236
random_access,1,50,0:00.09,56428,20042236
random_access,1,50,0:00.09,56380,20042236
compress,1,50,0:11.03,435536,539459729
decompress,1,50,0:06.75,649520,20042236
random_access,1,50,0:00.09,56548,20042236
random_access,1,50,0:00.09,56396,20042236
random_access,1,50,0:00.09,56556,20042236
compress,1,100,0:16.94,481316,1025354816
decompress,1,100,0:09.96,721140,24640166
random_access,1,100,0:00.09,56536,24640166
random_access,1,100,0:00.10,56824,24640166
random_access,1,100,0:00.09,56692,24640166
compress,1,100,0:18.03,476624,1025354816
decompress,1,100,0:10.26,736228,24640166
random_access,1,100,0:00.08,56668,24640166
random_access,1,100,0:00.10,56808,24640166
random_access,1,100,0:00.11,56592,24640166
compress,1,100,0:17.16,479388,1025354816
decompress,1,100,0:09.73,709236,24640166
random_access,1,100,0:00.09,56680,24640166
random_access,1,100,0:00.10,56820,24640166
random_access,1,100,0:00.09,56604,24640166
compress,1,150,0:25.86,501772,1634250356
decompress,1,150,0:12.76,765968,29127803
random_access,1,150,0:00.11,56708,29127803
random_access,1,150,0:00.10,56800,29127803
random_access,1,150,0:00.09,50280,29127803
compress,1,150,0:26.40,521240,1634250356
decompress,1,150,0:12.82,811760,29127803
random_access,1,150,0:00.09,56772,29127803
random_access,1,150,0:00.10,56812,29127803
random_access,1,150,0:00.09,50112,29127803
compress,1,150,0:26.37,513124,1634250356
decompress,1,150,0:13.35,815084,29127803
random_access,1,150,0:00.10,56708,29127803
random_access,1,150,0:00.09,56812,29127803
random_access,1,150,0:00.08,50216,29127803
compress,1,200,0:35.11,505824,2303909883
decompress,1,200,0:16.77,794404,32826942
random_access,1,200,0:00.11,56960,32826942
random_access,1,200,0:00.11,57580,32826942
random_access,1,200,0:00.11,57504,32826942
compress,1,200,0:34.76,504568,2303909883
decompress,1,200,0:16.17,826320,32826942
random_access,1,200,0:00.10,57520,32826942
random_access,1,200,0:00.11,57604,32826942
random_access,1,200,0:00.10,56900,32826942
compress,1,200,0:34.46,509160,2303909883
decompress,1,200,0:16.33,826480,32826942
random_access,1,200,0:00.10,57428,32826942
random_access,1,200,0:00.10,57328,32826942
random_access,1,200,0:00.10,56904,32826942
compress,1,250,0:43.43,515700,3014363494
decompress,1,250,0:19.46,831864,35952166
random_access,1,250,0:00.13,58508,35952166
random_access,1,250,0:00.11,57656,35952166
random_access,1,250,0:00.11,57900,35952166
compress,1,250,0:42.29,521028,3014363494
decompress,1,250,0:19.74,837648,35952166
random_access,1,250,0:00.12,58580,35952166
random_access,1,250,0:00.10,57852,35952166
random_access,1,250,0:00.11,57796,35952166
compress,1,250,0:43.39,519548,3014363494
decompress,1,250,0:19.50,840728,35952166
random_access,1,250,0:00.12,58696,35952166
random_access,1,250,0:00.12,57820,35952166
random_access,1,250,0:00.11,57776,35952166
compress,1,500,1:32.10,541956,7253473028
decompress,1,500,0:38.29,952268,48913944
random_access,1,500,0:00.12,57908,48913944
random_access,1,500,0:00.13,58644,48913944
random_access,1,500,0:00.13,57956,48913944
compress,1,500,1:33.57,530468,7253473028
decompress,1,500,0:37.63,971416,48913944
random_access,1,500,0:00.12,58020,48913944
random_access,1,500,0:00.12,58524,48913944
random_access,1,500,0:00.13,57752,48913944
compress,1,500,1:35.00,501244,7253473028
decompress,1,500,0:37.65,952608,48913944
random_access,1,500,0:00.13,57960,48913944
random_access,1,500,0:00.13,58628,48913944
random_access,1,500,0:00.12,57808,48913944
compress,1,750,2:37.04,522544,12485559991
decompress,1,750,1:00.41,870876,60733360
random_access,1,750,0:00.07,39156,60733360
random_access,1,750,0:00.08,39044,60733360
random_access,1,750,0:00.08,38876,60733360
compress,1,750,2:36.90,538472,12485559991
decompress,1,750,1:00.13,837760,60733361
random_access,1,750,0:00.07,39080,60733361
random_access,1,750,0:00.08,38840,60733361
random_access,1,750,0:00.09,39104,60733361
compress,1,750,2:38.02,544492,12485559991
decompress,1,750,1:00.13,832940,60733362
random_access,1,750,0:00.07,39200,60733362
random_access,1,750,0:00.08,38976,60733362
random_access,1,750,0:00.08,39100,60733362
compress,1,1000,3:48.12,603788,18347609521
decompress,1,1000,1:22.05,891580,70672088
random_access,1,1000,0:00.07,39796,70672088
random_access,1,1000,0:00.08,39852,70672088
random_access,1,1000,0:00.09,40276,70672088
compress,1,1000,3:47.39,592596,18347609521
decompress,1,1000,1:22.68,883528,70672089
random_access,1,1000,0:00.08,39716,70672089
random_access,1,1000,0:00.08,39804,70672089
random_access,1,1000,0:00.10,40248,70672089
compress,1,1000,3:46.87,591848,18347609521
decompress,1,1000,1:21.83,950392,70672088
random_access,1,1000,0:00.07,39616,70672088
random_access,1,1000,0:00.07,39700,70672088
random_access,1,1000,0:00.09,40256,70672088
compress,1,1500,6:32.13,571660,31998942767
decompress,1,1500,2:23.58,937488,89640094
random_access,1,1500,0:00.08,39752,89640094
random_access,1,1500,0:00.09,39684,89640094
random_access,1,1500,0:00.09,39920,89640094
compress,1,1500,6:25.44,577516,31998942767
decompress,1,1500,2:23.88,933272,89640092
random_access,1,1500,0:00.08,39860,89640092
random_access,1,1500,0:00.09,39728,89640092
random_access,1,1500,0:00.08,39868,89640092
compress,1,1500,6:21.75,578372,31998942767
decompress,1,1500,2:23.61,896100,89640094
random_access,1,1500,0:00.08,39844,89640094
random_access,1,1500,0:00.09,39768,89640094
random_access,1,1500,0:00.09,39992,89640094
compress,1,2000,9:21.72,637420,47729557862
decompress,1,2000,3:26.90,969592,107426689
random_access,1,2000,0:00.10,41792,107426689
random_access,1,2000,0:00.08,42080,107426689
random_access,1,2000,0:00.09,41472,107426689
compress,1,2000,9:26.50,649348,47729557862
decompress,1,2000,3:27.17,1014360,107426689
random_access,1,2000,0:00.10,41664,107426689
random_access,1,2000,0:00.08,41980,107426689
random_access,1,2000,0:00.09,41452,107426689
compress,1,2000,9:15.83,639968,47729557862
decompress,1,2000,3:28.38,996260,107426689
random_access,1,2000,0:00.11,41720,107426689
random_access,1,2000,0:00.08,41984,107426689
random_access,1,2000,0:00.09,41328,107426689
compress,1,2500,12:43.39,635404,65389933159
decompress,1,2500,4:33.26,949484,125264096
random_access,1,2500,0:00.05,31576,125264096
random_access,1,2500,0:00.09,33104,125264096
random_access,1,2500,0:00.05,31624,125264096
compress,1,2500,12:35.35,642304,65389933159
compress,1,2500,12:48.56,648080,65389933159
